track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Your Heart Sounds Like - Kultur Remix,Fhin,A Crack in the Eyes (Remixes),5XJ8sBLtsPVP8Ko1jVkmad,0.12,0.394,0.524,11,-9.263,0,0.256,0.74,0.00374,0.156,0.163,98.464,235200,4
Love Zone,Moodoïd,Love Zone,0hF43jFDDv1aENPcvxa9P8,0.12,0.673,0.775,0,-8.609,1,0.0413,0.106,0.594,0.115,0.401,107.995,481301,4
Planète Tokyo (Com Truise Remix),Moodoïd,Reptile (Remixes),1Tt7vVhrkUGiyggCmAC47k,0.08,0.749,0.594,7,-7.502,0,0.0474,0.0273,0.825,0.0965,0.559,104.009,390867,4
TODO LO QUE HICIMOS.,Valdes,Postal,0XLgejotJO28IcZwptFNpa,0.29,0.668,0.795,0,-5.25,1,0.0467,0.287,0.00232,0.117,0.824,90.024,210003,4
Lima,Pedropiedra,Emanuel,1wTvhw8xmalefQYPmAyrYF,0.27,0.742,0.62,9,-7.938,0,0.0334,0.334,0.000109,0.104,0.686,120.009,283293,4
Que Veux Tu - Kapt10 Kurt Dreamix,Yelle,Safari Disco Club Remixes,2reHtBYjMdkWT27flqRzEE,0.05,0.639,0.832,2,-5.501,1,0.0543,0.00151,0.00561,0.604,0.478,120.022,401800,4
Que Veux Tu - Logo remix,Yelle,Safari Disco Club Remixes,2R00vZbQuIzrsk8MXL2FsG,0.05,0.831,0.719,9,-7.454,0,0.0504,0.0843,0.447,0.0857,0.488,121.983,277560,4
Comme Un Enfant - Dactylo remix,Yelle,Safari Disco Club Remixes,5msGwe4ZNLm4YSEcsCtMuV,0.05,0.764,0.424,9,-9.932,0,0.0728,0.0158,0.544,0.0719,0.369,127.999,286853,4
Bouquet final,Yelle,Bouquet final,0Y8uexl4jT1zxoEAajP6KN,0.12,0.726,0.717,1,-4.196,0,0.107,0.162,0.0,0.0452,0.811,121.032,251128,4
Baby Penguins,Emilie Simon,March of the Empress,0V4lrDlH6fq9FCRklUkY3T,0.09,0.673,0.376,4,-12.975,0,0.0405,0.711,0.309,0.0801,0.16,114.007,180827,4
Le Vieil Amant,Emilie Simon,Live à l'Olympia,1l6kw9xGfYQbVgsmS0ZQN0,0.14,0.603,0.4,0,-15.51,0,0.112,0.609,0.0215,0.966,0.218,135.999,335880,4
Sanary,Seth XVI,Sanary,74eovy0BVcdPgOVKLIxH5D,0.19,0.844,0.466,0,-11.004,1,0.0654,0.509,0.000275,0.145,0.442,112.974,173648,4
Secret,Emilie Simon,Emilie Simon,3lp4n1QbDnOvNcbYSNgeWX,0.16,0.67,0.737,9,-5.533,0,0.0937,0.00474,0.568,0.27,0.666,150.031,236213,4
Melancolie,Emilie Simon,The Jesus Rolls (Original Score),4H9BBECShbbzHehKWD3Ahj,0.18,0.477,0.434,11,-7.339,1,0.0292,0.164,0.000214,0.111,0.545,120.304,145338,4
Ou suis-je ?,Robi,L'hiver et la joie,4zSrFlO9lNW6w1hQyaaZaU,0.11,0.628,0.48,11,-8.301,1,0.0281,0.00159,0.0708,0.154,0.571,102.472,178387,4
Ice Girl,Emilie Simon,March of the Empress,6NOECsLP2uCCo4Ehj2YQBG,0.08,0.68,0.692,1,-11.002,1,0.0565,0.127,0.00102,0.397,0.464,124.989,209613,4
Tout ce temps,Robi,L'hiver et la joie,74JmsguIFMbjSfMS8eyEMn,0.09,0.752,0.684,10,-7.461,1,0.035,0.174,0.207,0.527,0.941,149.018,235173,4
Seven Six Seven,Emilie Simon,The Jesus Rolls (Original Score),2pIRgPaAnqZAZDHoVwUcBH,0.14,0.562,0.382,7,-9.05,0,0.0314,0.739,0.885,0.0992,0.151,120.019,237265,4
Overheat,Teeers,Overheat - EP,7fmCfO30FK1vXvU8fWlnqT,0.16,0.663,0.677,2,-5.979,0,0.0358,0.00978,1.59e-05,0.177,0.589,119.986,280387,4
Song of the Storm,Emilie Simon,March of the Empress,0uEzj1X9ZloXO4dY3fg8Kk,0.12,0.725,0.7,5,-5.367,0,0.0603,0.0234,0.000805,0.0885,0.665,125.987,191530,4
To the Dancers on the Ice,Emilie Simon,March of the Empress,2kwz3NRj2V44Ahx6XNmmsw,0.11,0.6,0.508,0,-10.206,1,0.0324,0.226,0.819,0.105,0.212,120.004,195262,4
How She Goes,Seth XVI,Pulp,6gJESLarhh8qQ7eacc9OQo,0.13,0.83,0.559,11,-8.432,0,0.064,0.0101,0.119,0.152,0.257,100.981,206142,4
Ruido,La Prohibida,Ruido,1OcGcn7T8IebCAONRo3CUZ,0.27,0.65,0.748,6,-7.324,0,0.0336,0.0131,3.73e-05,0.143,0.657,128.015,298547,4
Gente Peligrosa,Tunacola,"En el Centro de la Fiesta Está el Vacío, Pero en el Centro del Vacío Hay Otra Fiesta",3bnCultGFVqUMVkqy75yWh,0.24,0.807,0.678,10,-7.364,0,0.0491,0.201,2.03e-06,0.18,0.801,125.973,198343,4
TIEMPOS SALVAJES,Cocó Cecé,Demos Realistas,18HMqP4m9i0seXQ3LaJbBx,0.21,0.6,0.535,10,-10.994,0,0.0361,0.32,0.0,0.256,0.129,89.983,189361,4
Niño Iceberg,Rubio,La Existencia,0Nz9uGbfZxiESoS3rSCPFq,0.2,0.704,0.372,4,-9.05,0,0.037,0.402,0.598,0.0995,0.137,75.015,237460,4
Porquería Fina (Pyura x Fabo),Pyura,Porquería Fina (Pyura x Fabo),1F45BVWJcjgHG2IXabuyAL,0.32,0.746,0.581,8,-8.428,0,0.048,0.012,0.0,0.174,0.617,104.04,194423,4
Fuego - Live Edited Version,Bomba Estéreo,Live In Dublin,5R7zbl4kLVQPCkeiYSkJJ8,0.05,0.599,0.861,7,-5.843,1,0.0498,0.0395,0.00307,0.736,0.122,99.982,384397,4
El Tesoro,Rubio,Pez,43QS6N82o2LGqSsAtVNlO4,0.1,0.717,0.452,0,-7.352,1,0.0273,0.00036,0.522,0.0856,0.048,110.02,272471,4
De Explosiones Y Delitos,Dënver,De Explosiones Y Delitos,1yqVLfcBsTdaPxqYoJl0SH,0.14,0.695,0.858,2,-8.211,1,0.0443,0.000806,0.216,0.11,0.75,134.981,227375,4
Agua,Rubio,La Existencia,1m8iHn0t2mbWdtIEMNERLb,0.21,0.477,0.398,4,-8.785,0,0.0593,0.542,0.00057,0.255,0.0755,209.556,240388,4
Bajo el Cénit,Pyura,Pyura,2aNm5fTpXlS6erFkUDMKFD,0.28,0.666,0.517,11,-10.694,1,0.0914,0.0246,0.0175,0.0815,0.607,111.961,218571,4
"Sí, Es Verdad",Poncho,Carnaval,26Q7etEP1EZkmC6OQzMriV,0.24,0.644,0.828,0,-3.55,1,0.0432,0.0018,0.0,0.255,0.599,128.005,319093,4
Coral,Rubio,O,3bhUQNj96hkNYe8sFU0YLD,0.2,0.604,0.653,8,-6.803,0,0.032,0.244,0.0202,0.346,0.425,138.076,261864,4
Lucy,Rubio,Rubio,45J4Inj8XuFK1dzWP27qbd,0.19,0.643,0.772,9,-6.603,0,0.0402,0.0131,0.227,0.0867,0.0716,99.984,200675,4
La Boquilla - Live,Bomba Estéreo,Live In Dublin,5GCCTuOErOWyDT5YrfIGv3,0.06,0.618,0.888,1,-6.15,0,0.069,0.397,0.644,0.78,0.347,109.043,232747,4
Do It,Camp Claude,Double Dreaming,4QbcT0tjPioV6lW5zIv7Nj,0.19,0.563,0.749,8,-5.676,1,0.0366,0.000247,0.108,0.217,0.275,154.046,220867,4
Banshee,Camp Claude,Double Dreaming,7joddQaaHlTorxokZDGvpj,0.18,0.767,0.526,2,-8.512,1,0.0376,0.00144,0.0715,0.0999,0.549,112.949,182280,4
New York City,Camp Claude,Swimming Lessons,0AwufPIgSiOfWz1xUvr3oU,0.17,0.754,0.667,4,-8.17,1,0.0488,0.191,0.00306,0.122,0.673,88.998,155773,4
Feel Your Face - LUCASV Remix,Fhin,around.away (Remixes),7MKvXL7AcGc6SKA9gae6F3,0.13,0.601,0.533,9,-9.357,1,0.0571,0.265,0.0135,0.108,0.19,122.99,250000,4
La mer avalée - Zimmer Remix,La Féline,La mer avalée (Zimmer Remix),4uyCXxNcnJADo8KdnoAIQp,0.11,0.592,0.722,2,-8.193,0,0.0326,0.117,0.858,0.113,0.341,122.998,325953,4
Hurricanes,Camp Claude,Swimming Lessons,6rhBFW7qBUrmAbGGUBJSWm,0.17,0.62,0.585,1,-8.76,0,0.036,0.175,0.73,0.0884,0.247,143.104,243467,4
Marbella,Hypnolove,Plexus,2fC4lxW03ZpDcbNkMtI1LJ,0.11,0.748,0.909,7,-4.943,1,0.062,0.0675,0.02,0.0379,0.865,113.002,164603,4
Somebody Else,Hypnolove,Plexus,5rP4oVg1oC2Mi0Pv766oh1,0.11,0.833,0.783,0,-3.445,1,0.0788,0.168,4.35e-06,0.334,0.846,120.002,218455,4
Tracksuit Tiger,Camp Claude,Tracksuit Tiger,3ifP8jw3QWqOCxLaVBgY8Q,0.18,0.961,0.547,0,-7.932,1,0.0816,0.295,7.72e-05,0.0842,0.548,120.005,168272,4
100,Camp Claude,Hero,7FketMWJ6VH8fHkuyLI3wS,0.2,0.422,0.692,0,-5.799,1,0.0824,0.121,0.000933,0.14,0.633,199.849,196423,4
Midnight Cruising,Hypnolove,Ghost Carnival,7hUQkvjv9dRO04XJ5gZe8f,0.14,0.743,0.564,5,-7.7,0,0.0422,0.0452,0.00712,0.105,0.791,115.204,264241,4
Eh - Jazly Remix,Fhin,A Crack in the Eyes (Remixes),1PZHG1ljsrmhkASdoE1mau,0.14,0.441,0.482,7,-12.5,0,0.0588,0.316,0.429,0.0946,0.152,115.748,274994,4
All this Space,Camp Claude,Swimming Lessons,1gloCEdIMm5y1Fnn7ufjMv,0.16,0.445,0.405,10,-9.537,1,0.0271,0.267,0.022,0.108,0.0742,89.997,251587,4
But Now a Warm Feel Is Running - Crvvcks Remix,Fhin,But Now a Warm Feel Is Running (Crvvcks Remix),37PMyCh5tStB3AsebcwRa9,0.08,0.764,0.436,5,-11.672,1,0.0606,0.082,0.00368,0.109,0.064,110.034,277114,4
Flotando (feat. Matisse) - El Viaje de Matisse,Francisca Valenzuela,Flotando (feat. Matisse) [El Viaje de Matisse],7tsyQCxpTwBwLTSgsW7b3K,0.25,0.656,0.195,6,-14.617,1,0.0406,0.901,0.000921,0.11,0.189,75.971,253026,4
La Fortaleza (Acústico),Francisca Valenzuela,La Fortaleza (Acústico),0bE7EArNoIVYTvaVGIqbOL,0.25,0.563,0.435,7,-7.103,1,0.0423,0.778,0.0,0.13,0.321,106.566,237340,4
Ahora Que Soy Cantante,Miranda!,Fuerte,2634XognozWiBa2QkebAAZ,0.29,0.721,0.535,11,-8.016,1,0.157,0.178,0.000482,0.0874,0.881,175.01,183093,4
Romix,Miranda!,Es Mentira,6UnPzOY99gntZzoOdbpCC8,0.37,0.699,0.863,0,-3.436,1,0.0329,0.0798,0.0,0.476,0.439,130.002,239400,4
Estar Contigo,Miranda!,Precoz,4mQe1XBHWqSVjhPa7yoHKh,0.3,0.699,0.765,7,-7.286,0,0.0393,0.0689,0.12,0.221,0.964,127.991,201807,4
Ahondar en Ti,Javiera Mena,Mena,5l0UvYzyRxDM3NSE2w4SPM,0.26,0.746,0.615,9,-6.325,0,0.0283,0.208,0.0107,0.0752,0.8,93.003,200520,4
La Casa Es Negra,Kali Mutsa,Mesmer,6gC9F0AB2dSyHY1iCEtfdt,0.17,0.795,0.749,0,-4.3,0,0.061,0.0948,0.0128,0.0949,0.553,97.009,257404,4
Always Searching,Fuel Fandango,Fuel Fandango,17njeZPZQ57mSpiKJYbOP5,0.2,0.71,0.703,1,-8.775,1,0.0369,0.00133,0.0237,0.315,0.216,124.997,394461,4
New Life,Fuel Fandango,New life,0DqEordiBDnwaxVsC33Clt,0.13,0.671,0.654,0,-8.127,1,0.0272,0.00266,0.0167,0.0821,0.468,127.043,237589,4
Interestellar,Kali Mutsa,Interestellar,4oEU8liJYK8AFs3nu06A9h,0.2,0.386,0.786,5,-4.838,0,0.0753,0.00455,0.00256,0.363,0.442,149.978,264382,4
Silencio,Fuel Fandango,Origen,7jER4iZM9ZbFfSofLCbmtJ,0.33,0.735,0.771,5,-8.564,1,0.0812,0.293,0.0934,0.39,0.159,121.946,270067,4
Estamos solos (feat. Vicente Amigo),Fuel Fandango,Origen,3U24yVPnLKdJHtvYlxoR2x,0.31,0.643,0.63,4,-7.226,0,0.0423,0.457,0.000797,0.122,0.532,104.93,252067,4
Casualidad - En Vivo,Babasónicos,Repuesto de Fe (En Vivo),7h0RGvuBhI1k4P62MGmJ4W,0.33,0.454,0.749,4,-6.68,0,0.0267,0.142,8.88e-05,0.874,0.625,96.726,153133,4
Yegua - En Vivo,Babasónicos,Repuesto de Fe (En Vivo),0YJ1BRvHLnh9YDP3OAEV3Z,0.33,0.727,0.729,11,-6.64,0,0.0322,0.0108,0.0,0.985,0.495,124.001,204307,4
El Pupilo - En Vivo,Babasónicos,Repuesto de Fe (En Vivo),0hm5UDqHjLGYhRs2uwTkQL,0.34,0.639,0.629,0,-7.47,0,0.0241,0.124,0.000399,0.704,0.414,94.996,250707,4
Drogas... ¿Para Qué?,Babasónicos,Groncho,1Eh4TWAkQ9ekFi6Vtcclgo,0.32,0.557,0.596,7,-11.737,1,0.227,0.703,0.000122,0.0984,0.332,90.741,164693,4
Puesto - Albúm Version,Babasónicos,Rock Meloso,2VutJoZvyKKVUcJKtd5GXQ,0.14,0.592,0.739,5,-6.433,1,0.0236,0.377,0.00559,0.123,0.642,102.989,206093,4
Fusión y Fin,Usted Señalemelo,Usted Señalemelo,2lyGr8VwyhDRtJbPxDY2Ik,0.35,0.588,0.832,9,-7.543,1,0.0415,0.0209,0.00103,0.186,0.524,106.009,189800,4
Alfredo,Usted Señalemelo,Usted Señalemelo,2rbWDusUWADyUumdWBz17t,0.35,0.517,0.693,4,-7.738,1,0.049,0.000691,0.000151,0.0892,0.724,115.03,185653,4
Clamor,Babasónicos,Inflame,4edwpdGa7KvQhY5pv2pQKQ,0.32,0.579,0.565,2,-8.281,1,0.0288,0.000345,0.00325,0.11,0.389,123.989,195545,4
Muñeco - [Blank],Babasónicos,Anoche,6tlEHnuIPxpJMcv9qiTtQo,0.22,0.701,0.907,4,-4.802,0,0.0271,0.0707,0.000363,0.108,0.965,131.947,145293,4
Suficiente,Babasónicos,Suficiente,0vc5hK36lluzVbZgByLLTc,0.31,0.732,0.442,8,-8.474,1,0.0271,0.43,1.11e-06,0.121,0.262,107.031,244640,4
Posesión del Tercer Tipo - En Vivo,Babasónicos,Repuesto de Fe (En Vivo),605X2vhcVq5ybGCFp5In0O,0.32,0.352,0.602,9,-10.281,0,0.0372,0.00316,0.00436,0.934,0.237,133.534,355240,4
Frívola,Babasónicos,Inflame,69FoVYfMkNxgN542x5OQJj,0.33,0.387,0.67,7,-6.777,1,0.0327,0.00581,0.000829,0.0985,0.488,126.197,156101,4
El Pupilo,Babasónicos,A Propósito,6JtbkkH29T219MoeXOKeiR,0.32,0.651,0.551,0,-8.45,0,0.0229,0.715,0.00853,0.118,0.537,96.051,222227,4
Puesto - [Blank],Babasónicos,Conecta con música,6SiVQYtQ7ll0lhPEKKHQR8,0.13,0.592,0.739,5,-6.433,1,0.0236,0.377,0.00559,0.123,0.642,102.989,206093,4
Cuello Rojo,Babasónicos,Mucho,5TQvmq3WCkYDjUWVZVPZNV,0.35,0.452,0.775,0,-6.556,1,0.0554,0.0328,8.93e-06,0.274,0.766,178.282,149600,4
Back to Summer - Live,Jeanne Added,Radiate (Live),1RqG7SzvcElPa6GxJCKNJ9,0.1,0.862,0.628,7,-9.674,1,0.0793,0.00411,0.583,0.715,0.59,126.009,340027,4
Prends ton sac,Clea Vincent,Retiens mon désir,3wWygyv5Xhr8CtBdxDrezt,0.13,0.473,0.272,8,-17.399,1,0.0483,0.468,0.566,0.14,0.0399,158.945,148280,5
Waiting - Acoustic,Isaac Delusion,Midnight Sun,3eKL9kNlxj82SkV4c6ZXL9,0.16,0.576,0.441,11,-9.022,0,0.0302,0.917,0.00159,0.218,0.354,87.485,203533,4
Before the Sun,Jeanne Added,Radiate,7HsGtxpInhLpgIH3OREKDr,0.28,0.524,0.764,3,-9.53,1,0.049,0.266,0.0299,0.0886,0.0388,121.923,257413,4
Ton voyage est fini - Ricky Hollywood Remix,Clea Vincent,Non mais oui,7n61N8dkxbzXrbTRhiffwJ,0.12,0.756,0.535,0,-7.935,1,0.0449,0.00888,0.117,0.0891,0.65,123.036,249938,4
Girl Next Door,Clea Vincent,Girl Next Door,6kdLgdCsqXFQeNOOV3UUBE,0.09,0.724,0.812,7,-6.179,1,0.0401,0.0311,0.00265,0.139,0.285,116.002,233733,4
Medina II,The Pirouettes,Monopolis (Deluxe),1Fg99KS0qm7dyKbENhUYLq,0.21,0.499,0.114,9,-14.403,0,0.0313,0.811,0.2,0.114,0.109,99.925,105600,4
The Desert Song,Isaac Delusion,"Mémoire d'éléphant, Pt. 1",5RqbyEToFc1EfgbUnaLo12,0.19,0.517,0.361,10,-11.815,1,0.0321,0.948,0.517,0.14,0.177,120.169,219857,4
Um Girassol Da Cor de Seu Cabelo,Alex Anwandter,Latinoamericana,6KnAAi2zbzAoOunsDTyNEd,0.29,0.517,0.505,7,-7.508,1,0.0252,0.481,0.0,0.0983,0.201,139.888,143227,4
Pronto!,CLUBZ,PRONTO! (Remixes),0niGT3NBrS4fSUg2AWv8Pw,0.14,0.849,0.421,1,-10.802,0,0.111,0.601,0.299,0.101,0.272,105.026,208615,4
Canción del Muro,Alex Anwandter,Latinoamericana,4nshkGsZTZ8kvtKiibjqLl,0.3,0.663,0.808,11,-4.868,0,0.0284,0.0501,0.000232,0.104,0.653,124.017,271933,4
Ciclos (El Último Vecino Remix),CLUBZ,Épocas,70WRXTtDZ70Yanv328uwMR,0.17,0.565,0.885,9,-5.31,0,0.0567,0.0849,0.0,0.117,0.33,109.998,195955,4
Wandering Lovers,Christine and the Queens,Perez Hilton Presents Pop Up #3,6nTf3Q42SkSLGmv1Nc0588,0.04,0.52,0.649,7,-9.375,1,0.0426,0.0871,0.0116,0.11,0.481,173.968,198027,4
Amazoniaque,Christine and the Queens,Chaleur Humaine (Bonus Tracks),2tUX28DROfh94LHUNZAllK,0.1,0.79,0.351,2,-11.218,1,0.0403,0.142,0.00219,0.0838,0.702,119.982,220433,4
Narcissus Is Back,Christine and the Queens,Saint Claude,5FwZbhOWxJtJ7nvts4j3Z4,0.04,0.775,0.707,2,-6.958,1,0.0301,0.391,0.000341,0.128,0.397,118.072,208821,4
Comme si - Steffi Remix,Christine and the Queens,Comme si (Remixes),2v6jOYr2m8RkGob5gl47AS,0.11,0.668,0.836,2,-9.154,1,0.0427,0.144,0.474,0.132,0.968,116.011,344147,4
Narcissus Is Back,Christine and the Queens,Live from Spotify London,6edsDTBOk7k0usNNh6pCjf,0.14,0.679,0.545,0,-11.639,1,0.0463,0.23,9.71e-06,0.804,0.581,117.91,220614,4
Night Safari,Populous,Night Safari,5lIVblHW7PnbeHkBJO2Xoi,0.14,0.513,0.802,1,-11.054,1,0.0327,0.0988,0.899,0.111,0.496,171.991,336666,4
The Dixie Saga,Populous,Queue For Love,1FTYIQNEs3xDFoREAsc5kI,0.11,0.686,0.54,6,-6.409,1,0.0481,0.00692,0.722,0.705,0.699,90.0,241880,4
Dead Sea,Populous,Night Safari,33zLprEdooNyZJ4euUnrIl,0.15,0.644,0.556,5,-10.026,0,0.0357,0.00329,0.816,0.144,0.163,140.0,235363,4
Medina,The Pirouettes,Monopolis (Deluxe),62ePxPblOBcNgUDzKOYtoG,0.19,0.829,0.488,9,-7.797,0,0.0591,0.237,7.37e-05,0.123,0.586,100.0,247880,4
Sicilian Automata - Instrumental,Napkey,Nectar,6Zq1uciiABDCdXUEgC2zg7,0.19,0.455,0.59,7,-7.445,0,0.036,0.00328,0.886,0.183,0.125,74.974,209296,4
L'escalier,The Pirouettes,Monopolis (Deluxe),7d6vahlIl8T1v0ZiOHlaWq,0.2,0.758,0.682,0,-5.794,0,0.0496,0.0623,0.00111,0.335,0.923,111.963,208987,4
Sicilian Automata,Napkey,Nectar,15CAQafmqu1rzcS6BbT5iV,0.21,0.341,0.624,7,-6.457,0,0.0381,0.0155,0.000998,0.169,0.0817,150.062,211006,4
Avec le cœur,The Pirouettes,Monopolis (Deluxe),2U3VYEUtVOEHw2yhAmRVQj,0.16,0.669,0.532,2,-8.151,1,0.0442,0.609,0.00258,0.0689,0.442,172.081,288227,4
Ce paradis,The Pirouettes,Monopolis (Deluxe),3VSnbudQfGEMONCH8fRv5F,0.19,0.748,0.726,4,-6.108,0,0.101,0.15,0.000312,0.119,0.891,187.487,187227,3
Baisers volés,The Pirouettes,Monopolis (Deluxe),4yBOCugJ2kXVywfjfX4Sjs,0.21,0.785,0.514,1,-8.042,1,0.0463,0.0422,0.00137,0.0532,0.595,103.989,179120,4
Avec le cœur,The Pirouettes,Monopolis,0ZYSBNB3xAQSFCGPoaZQ8V,0.18,0.669,0.532,2,-8.151,1,0.0442,0.609,0.00258,0.0689,0.442,172.081,288227,4
Días Invertidos,HTML,17,2SaGEnJC30CSIcfedoaThG,0.12,0.563,0.674,11,-9.651,0,0.0526,0.00337,0.599,0.0947,0.607,122.014,138323,4
El Refugio Es Suave,Fármacos,Abril,5RnAHeIu9YKXQ5CtbOPFNU,0.23,0.589,0.774,9,-7.037,1,0.0424,0.545,0.58,0.128,0.302,133.977,213227,4
Escalera,Javiera Mena,Espejo,0PZVhSVqZz9kyTHjPaMRtU,0.23,0.647,0.596,1,-6.991,0,0.038,0.0168,0.801,0.132,0.173,125.038,238840,4
La Balada de J. González,Pedropiedra,Ocho,0LLmzRSbcUOv6OVUVz6PIw,0.31,0.716,0.789,7,-4.69,1,0.0716,0.0022,0.174,0.171,0.349,119.979,221320,4
Lo Que Hacemos Sin Mirar,Fármacos,Los Días Más Largos,0QExiYo8uXgSZWkoFCREeT,0.23,0.528,0.951,7,-5.272,1,0.0478,0.000254,0.12,0.316,0.379,110.011,216987,4
Girando en Falso,Peces Raros,Anestesia,6phjH1prCWCcKAYiRONHJx,0.29,0.694,0.786,5,-7.173,0,0.0392,0.00168,0.000899,0.0929,0.465,119.929,246546,4
Fireday,Moriarty,Gee Whiz But This Is a Lonesome Town,1MM20NMfjJhM6Ptcaeizn3,0.24,0.593,0.203,7,-15.339,1,0.0401,0.932,0.0584,0.113,0.353,108.617,193093,4
Alexandre,Juliette Armanet,Petite Amie (Live & Bonus),3l8tl09edX3tlVbfzxnPng,0.24,0.636,0.0767,7,-13.258,1,0.0371,0.972,0.000233,0.0555,0.356,134.053,154027,4
À la folie - Live - Nuits de Fourvière 2018,Juliette Armanet,Petite Amie (Live & Bonus),0otzf6lksCaxtMy5GPN5IU,0.22,0.616,0.829,5,-6.125,1,0.029,0.0454,0.000439,0.992,0.36,106.989,288587,4
Milena - Live,Moriarty,Echoes from the Borderline (Live),1MAWcDJA4Qqs5Uzk8kYkkY,0.27,0.483,0.334,7,-12.615,1,0.0621,0.815,2.53e-06,0.982,0.246,127.12,225160,4
Un Samedi Soir dans l'Histoire,Juliette Armanet,Petite Amie (Live & Bonus),47vIeQiipUPTjtJ0AJqGny,0.23,0.706,0.798,0,-7.03,0,0.0518,0.109,0.00181,0.139,0.331,142.895,204227,4
Long Live the (D)evil - Live,Moriarty,Echoes from the Borderline (Live),0bdh9O8ZKcPf7tTEFj086B,0.22,0.634,0.502,9,-7.763,1,0.0362,0.247,0.0597,0.942,0.641,122.6,247467,4
Sept jours en mer,Moriarty,Moriarty Meets Mama Rosin,051cdQtDJhfS5G3Kx823ol,0.24,0.507,0.495,9,-8.477,1,0.0373,0.145,1.96e-06,0.342,0.364,103.955,180375,4
Manque d'Amour,Juliette Armanet,Petite Amie (Live & Bonus),69c9Ct8zdJePzoOQDOrvu8,0.23,0.736,0.371,0,-9.751,1,0.0392,0.889,0.00015,0.0759,0.239,138.055,186027,4
Superman,Paradis,Poppsaga: Iceland's Pop Scene 1972-1977,6cWtiXbrAj2YNn44AZThL4,0.1,0.698,0.735,11,-6.561,0,0.118,0.11,0.0,0.0675,0.963,144.908,149760,3
85A,Yelle,Pop Up - De Luxe,1rugDNF7voZQF7H6ue0hso,0.09,0.859,0.641,5,-5.986,0,0.0696,0.0113,0.00102,0.0914,0.808,157.016,148720,4
Undercover,Napkey,Orange EP,2kKw32PbWkDftBfOjyQi0o,0.19,0.759,0.645,3,-8.628,0,0.0463,0.132,0.246,0.0768,0.578,106.009,293208,4
Mistful,Napkey,Vanguard,0SlpFmtuNPbuDwiM31Necs,0.2,0.77,0.555,4,-11.416,0,0.048,0.0316,0.772,0.104,0.63,115.987,264828,4
Quereme… Tengo Frío,Miranda!,El Templo del Pop,1HDE4wfPZJbAxICTWuJWPO,0.27,0.718,0.638,11,-7.971,0,0.061,0.184,0.00186,0.0662,0.333,137.48,211080,4
Perfecta - En Vivo,Miranda!,Luna Magistral,2lXcqyyZPo3BS4MtkuwowL,0.24,0.643,0.854,0,-4.845,1,0.0328,0.343,0.0,0.952,0.817,85.021,228857,4
Extraño,Miranda!,"El Templo del Pop, Vol. 2",5tJWg8gMxb8Dul5qMSGYTk,0.27,0.608,0.86,4,-4.262,0,0.0279,0.000492,0.0195,0.284,0.62,116.006,236903,4
Mi Propia Vida,Miranda!,El Templo del Pop,6QmVN8umQKcHmf2XTuwOzw,0.27,0.63,0.851,9,-6.712,1,0.047,0.156,5.55e-06,0.254,0.618,105.038,225440,4
Entrevista,Francisca Valenzuela,Buen Soldado,7A5pEI9uiZrGOTaVAcNzoH,0.24,0.711,0.536,7,-4.888,1,0.0282,0.453,9.1e-06,0.0673,0.879,90.863,244640,4
Alma,Javiera Mena,Espejo,4s9daMgGFI0uvCIygEnkU8,0.26,0.73,0.605,9,-6.213,0,0.0292,0.0497,2.01e-05,0.329,0.519,167.994,226133,4
Mala Señal,Miranda!,Fuerte,6C52O6cHUlIhrRZARBxo6H,0.27,0.664,0.186,11,-10.939,1,0.0274,0.504,0.0,0.104,0.253,107.923,220840,4
Para Olvidar Tu Amor,Miranda!,Safari,3QIWJxTS16T9ioSJdvdZho,0.29,0.557,0.846,11,-4.74,1,0.0303,0.00458,0.061,0.093,0.554,148.03,203376,4
Prisionero,Miranda!,The History 2002-2007,6tIWlcaxt8KWFlKqLQcBzP,0.3,0.638,0.875,7,-4.399,1,0.065,0.132,0.0,0.157,0.671,125.015,207933,4
Ya Lo Sabía,Miranda!,"El Templo del Pop, Vol. 2",7zCuFOuGv9IJvGNxHVPB7f,0.29,0.7,0.64,10,-5.485,1,0.0366,0.0778,1.6e-06,0.118,0.651,132.027,178801,4
Yo Lo Busco,Francisca Valenzuela,Buen Soldado,24ofmfSY0ptGhzwXzek6YZ,0.27,0.747,0.503,2,-5.97,0,0.0414,0.663,1.27e-06,0.14,0.57,90.068,272920,4
Cuando Hablamos,Javiera Mena,Esquemas Juveniles,2R84q1pf9wvRAtFVkaaknq,0.28,0.55,0.842,0,-8.434,0,0.0279,0.00723,0.0476,0.106,0.852,104.014,267801,4
Nadie Como Tú,Miranda!,"El Templo del Pop, Vol. 2",3meTQnjfenT0zppi9xHPFe,0.27,0.805,0.944,9,-3.752,1,0.0266,0.0908,0.00282,0.0881,0.967,104.013,205794,4
Los Que Siempre Arrancan,Francisca Valenzuela,Buen Soldado,4HiZ0OxEfu04EJedEl4nIu,0.29,0.802,0.57,4,-6.037,1,0.0322,0.309,0.0,0.0386,0.643,115.995,205747,4
